line_id,timestamp,level
1,2025-02-15 04:45:00,67.5
2,2025-02-15 04:45:00,43.05
3,2025-02-15 04:45:00,51.57
4,2025-02-15 04:45:00,33.9
5,2025-02-15 04:45:00,41.17
6,2025-02-15 04:45:00,57.49
7,2025-02-15 04:45:00,34.88
8,2025-02-15 04:45:00,75.57
9,2025-02-15 04:45:00,88.27
10,2025-02-15 04:45:00,34.56
11,2025-02-15 04:45:00,52.77
12,2025-02-15 04:45:00,23.56
13,2025-02-15 04:45:00,39.34
14,2025-02-15 04:45:00,69.84
15,2025-02-15 04:45:00,39.09
16,2025-02-15 04:45:00,67.54
17,2025-02-15 04:45:00,62.86
18,2025-02-15 04:45:00,91.58
19,2025-02-15 04:45:00,37.72
20,2025-02-15 04:45:00,75.45
1,2025-02-15 05:00:00,67.46
2,2025-02-15 05:00:00,43.1
3,2025-02-15 05:00:00,51.56
4,2025-02-15 05:00:00,33.91
5,2025-02-15 05:00:00,41.12
6,2025-02-15 05:00:00,57.4
7,2025-02-15 05:00:00,34.81
8,2025-02-15 05:00:00,75.67
9,2025-02-15 05:00:00,88.29
10,2025-02-15 05:00:00,34.59
11,2025-02-15 05:00:00,52.7
12,2025-02-15 05:00:00,23.48
13,2025-02-15 05:00:00,39.37
14,2025-02-15 05:00:00,69.86
15,2025-02-15 05:00:00,39.04
16,2025-02-15 05:00:00,67.44
17,2025-02-15 05:00:00,62.8
18,2025-02-15 05:00:00,91.53
19,2025-02-15 05:00:00,37.69
20,2025-02-15 05:00:00,75.49
1,2025-02-15 05:15:00,67.55
2,2025-02-15 05:15:00,43.15
3,2025-02-15 05:15:00,51.65
4,2025-02-15 05:15:00,33.82
5,2025-02-15 05:15:00,41.16
6,2025-02-15 05:15:00,57.46
7,2025-02-15 05:15:00,34.82
8,2025-02-15 05:15:00,75.67
9,2025-02-15 05:15:00,88.29
10,2025-02-15 05:15:00,34.5
11,2025-02-15 05:15:00,52.65
12,2025-02-15 05:15:00,23.44
13,2025-02-15 05:15:00,39.28
14,2025-02-15 05:15:00,69.77
15,2025-02-15 05:15:00,39.05
16,2025-02-15 05:15:00,67.53
17,2025-02-15 05:15:00,62.81
18,2025-02-15 05:15:00,91.52
19,2025-02-15 05:15:00,37.69
20,2025-02-15 05:15:00,75.41
1,2025-02-15 05:30:00,67.6
2,2025-02-15 05:30:00,43.06
3,2025-02-15 05:30:00,51.65
4,2025-02-15 05:30:00,33.76
5,2025-02-15 05:30:00,41.25
6,2025-02-15 05:30:00,57.44
7,2025-02-15 05:30:00,34.83
8,2025-02-15 05:30:00,75.58
9,2025-02-15 05:30:00,88.29
10,2025-02-15 05:30:00,34.51
11,2025-02-15 05:30:00,52.67
12,2025-02-15 05:30:00,23.36
13,2025-02-15 05:30:00,39.32
14,2025-02-15 05:30:00,69.71
15,2025-02-15 05:30:00,39.13
16,2025-02-15 05:30:00,67.55
17,2025-02-15 05:30:00,62.72
18,2025-02-15 05:30:00,91.58
19,2025-02-15 05:30:00,37.72
20,2025-02-15 05:30:00,75.41
1,2025-02-15 05:45:00,67.52
2,2025-02-15 05:45:00,42.98
3,2025-02-15 05:45:00,51.72
4,2025-02-15 05:45:00,33.79
5,2025-02-15 05:45:00,41.26
6,2025-02-15 05:45:00,57.45
7,2025-02-15 05:45:00,34.87
8,2025-02-15 05:45:00,75.49
9,2025-02-15 05:45:00,88.37
10,2025-02-15 05:45:00,34.59
11,2025-02-15 05:45:00,52.6
12,2025-02-15 05:45:00,23.27
13,2025-02-15 05:45:00,39.26
14,2025-02-15 05:45:00,69.74
15,2025-02-15 05:45:00,39.22
16,2025-02-15 05:45:00,67.59
17,2025-02-15 05:45:00,62.79
18,2025-02-15 05:45:00,91.52
19,2025-02-15 05:45:00,37.78
20,2025-02-15 05:45:00,75.4
1,2025-02-15 06:00:00,66.25
2,2025-02-15 06:00:00,43.04
3,2025-02-15 06:00:00,51.66
4,2025-02-15 06:00:00,32.72
5,2025-02-15 06:00:00,41.19
6,2025-02-15 06:00:00,57.41
7,2025-02-15 06:00:00,33.56
8,2025-02-15 06:00:00,75.55
9,2025-02-15 06:00:00,88.45
10,2025-02-15 06:00:00,33.29
11,2025-02-15 06:00:00,52.55
12,2025-02-15 06:00:00,23.24
13,2025-02-15 06:00:00,38.14
14,2025-02-15 06:00:00,69.79
15,2025-02-15 06:00:00,39.2
16,2025-02-15 06:00:00,66.99
17,2025-02-15 06:00:00,62.84
18,2025-02-15 06:00:00,91.56
19,2025-02-15 06:00:00,36.97
20,2025-02-15 06:00:00,75.35
1,2025-02-15 06:15:00,65.45
2,2025-02-15 06:15:00,43.04
3,2025-02-15 06:15:00,51.57
4,2025-02-15 06:15:00,31.1
5,2025-02-15 06:15:00,41.17
6,2025-02-15 06:15:00,57.4
7,2025-02-15 06:15:00,32.53
8,2025-02-15 06:15:00,75.53
9,2025-02-15 06:15:00,88.53
10,2025-02-15 06:15:00,31.74
11,2025-02-15 06:15:00,52.48
12,2025-02-15 06:15:00,23.31
13,2025-02-15 06:15:00,37.28
14,2025-02-15 06:15:00,69.76
15,2025-02-15 06:15:00,39.13
16,2025-02-15 06:15:00,65.94
17,2025-02-15 06:15:00,62.84
18,2025-02-15 06:15:00,91.49
19,2025-02-15 06:15:00,35.18
20,2025-02-15 06:15:00,75.29
1,2025-02-15 06:30:00,64.23
2,2025-02-15 06:30:00,42.95
3,2025-02-15 06:30:00,51.66
4,2025-02-15 06:30:00,29.78
5,2025-02-15 06:30:00,41.23
6,2025-02-15 06:30:00,57.43
7,2025-02-15 06:30:00,30.94
8,2025-02-15 06:30:00,75.56
9,2025-02-15 06:30:00,88.44
10,2025-02-15 06:30:00,29.99
11,2025-02-15 06:30:00,52.52
12,2025-02-15 06:30:00,23.31
13,2025-02-15 06:30:00,36.31
14,2025-02-15 06:30:00,69.8
15,2025-02-15 06:30:00,39.13
16,2025-02-15 06:30:00,65.26
17,2025-02-15 06:30:00,62.86
18,2025-02-15 06:30:00,91.41
19,2025-02-15 06:30:00,32.97
20,2025-02-15 06:30:00,75.26
1,2025-02-15 06:45:00,62.87
2,2025-02-15 06:45:00,42.87
3,2025-02-15 06:45:00,51.62
4,2025-02-15 06:45:00,28.36
5,2025-02-15 06:45:00,41.16
6,2025-02-15 06:45:00,57.45
7,2025-02-15 06:45:00,29.94
8,2025-02-15 06:45:00,75.48
9,2025-02-15 06:45:00,88.36
10,2025-02-15 06:45:00,27.88
11,2025-02-15 06:45:00,52.57
12,2025-02-15 06:45:00,23.38
13,2025-02-15 06:45:00,35.52
14,2025-02-15 06:45:00,69.8
15,2025-02-15 06:45:00,39.12
16,2025-02-15 06:45:00,64.5
17,2025-02-15 06:45:00,62.86
18,2025-02-15 06:45:00,91.48
19,2025-02-15 06:45:00,30.82
20,2025-02-15 06:45:00,75.28
1,2025-02-15 07:00:00,62.55
2,2025-02-15 07:00:00,42.08
3,2025-02-15 07:00:00,51.64
4,2025-02-15 07:00:00,26.64
5,2025-02-15 07:00:00,38.86
6,2025-02-15 07:00:00,57.5
7,2025-02-15 07:00:00,28.32
8,2025-02-15 07:00:00,74.84
9,2025-02-15 07:00:00,88.38
10,2025-02-15 07:00:00,26.57
11,2025-02-15 07:00:00,52.2
12,2025-02-15 07:00:00,23.45
13,2025-02-15 07:00:00,34.47
14,2025-02-15 07:00:00,67.68
15,2025-02-15 07:00:00,39.17
16,2025-02-15 07:00:00,63.8
17,2025-02-15 07:00:00,62.35
18,2025-02-15 07:00:00,91.57
19,2025-02-15 07:00:00,94.39
20,2025-02-15 07:00:00,74.23
1,2025-02-15 07:15:00,62.0
2,2025-02-15 07:15:00,41.54
3,2025-02-15 07:15:00,51.6
4,2025-02-15 07:15:00,24.39
5,2025-02-15 07:15:00,36.58
6,2025-02-15 07:15:00,57.55
7,2025-02-15 07:15:00,27.0
8,2025-02-15 07:15:00,73.6
9,2025-02-15 07:15:00,88.37
10,2025-02-15 07:15:00,24.32
11,2025-02-15 07:15:00,51.87
12,2025-02-15 07:15:00,23.55
13,2025-02-15 07:15:00,33.47
14,2025-02-15 07:15:00,66.37
15,2025-02-15 07:15:00,39.26
16,2025-02-15 07:15:00,62.45
17,2025-02-15 07:15:00,60.75
18,2025-02-15 07:15:00,91.53
19,2025-02-15 07:15:00,93.21
20,2025-02-15 07:15:00,71.75
1,2025-02-15 07:30:00,61.58
2,2025-02-15 07:30:00,40.19
3,2025-02-15 07:30:00,51.51
4,2025-02-15 07:30:00,23.17
5,2025-02-15 07:30:00,35.57
6,2025-02-15 07:30:00,57.61
7,2025-02-15 07:30:00,26.14
8,2025-02-15 07:30:00,72.94
9,2025-02-15 07:30:00,88.35
10,2025-02-15 07:30:00,22.0
11,2025-02-15 07:30:00,51.34
12,2025-02-15 07:30:00,23.51
13,2025-02-15 07:30:00,32.06
14,2025-02-15 07:30:00,64.42
15,2025-02-15 07:30:00,39.3
16,2025-02-15 07:30:00,60.99
17,2025-02-15 07:30:00,60.02
18,2025-02-15 07:30:00,91.55
19,2025-02-15 07:30:00,91.35
20,2025-02-15 07:30:00,69.42
1,2025-02-15 07:45:00,61.24
2,2025-02-15 07:45:00,38.72
3,2025-02-15 07:45:00,51.45
4,2025-02-15 07:45:00,22.01
5,2025-02-15 07:45:00,33.86
6,2025-02-15 07:45:00,57.53
7,2025-02-15 07:45:00,25.08
8,2025-02-15 07:45:00,72.29
9,2025-02-15 07:45:00,88.36
10,2025-02-15 07:45:00,20.4
11,2025-02-15 07:45:00,50.5
12,2025-02-15 07:45:00,23.46
13,2025-02-15 07:45:00,31.11
14,2025-02-15 07:45:00,63.25
15,2025-02-15 07:45:00,39.3
16,2025-02-15 07:45:00,59.8
17,2025-02-15 07:45:00,58.63
18,2025-02-15 07:45:00,91.46
19,2025-02-15 07:45:00,89.58
20,2025-02-15 07:45:00,68.07
1,2025-02-15 08:00:00,59.86
2,2025-02-15 08:00:00,36.52
3,2025-02-15 08:00:00,49.46
4,2025-02-15 08:00:00,19.71
5,2025-02-15 08:00:00,31.6
6,2025-02-15 08:00:00,56.94
7,2025-02-15 08:00:00,23.5
8,2025-02-15 08:00:00,70.88
9,2025-02-15 08:00:00,86.78
10,2025-02-15 08:00:00,17.41
11,2025-02-15 08:00:00,48.95
12,2025-02-15 08:00:00,21.53
13,2025-02-15 08:00:00,29.32
14,2025-02-15 08:00:00,61.76
15,2025-02-15 08:00:00,38.33
16,2025-02-15 08:00:00,57.75
17,2025-02-15 08:00:00,56.94
18,2025-02-15 08:00:00,90.05
19,2025-02-15 08:00:00,86.79
20,2025-02-15 08:00:00,66.21
1,2025-02-15 08:15:00,59.37
2,2025-02-15 08:15:00,35.46
3,2025-02-15 08:15:00,47.44
4,2025-02-15 08:15:00,91.21
5,2025-02-15 08:15:00,28.32
6,2025-02-15 08:15:00,55.55
7,2025-02-15 08:15:00,22.33
8,2025-02-15 08:15:00,69.02
9,2025-02-15 08:15:00,85.11
10,2025-02-15 08:15:00,78.04
11,2025-02-15 08:15:00,47.77
12,2025-02-15 08:15:00,20.44
13,2025-02-15 08:15:00,26.92
14,2025-02-15 08:15:00,59.55
15,2025-02-15 08:15:00,36.69
16,2025-02-15 08:15:00,56.34
17,2025-02-15 08:15:00,56.2
18,2025-02-15 08:15:00,89.27
19,2025-02-15 08:15:00,84.03
20,2025-02-15 08:15:00,62.97
1,2025-02-15 08:30:00,58.5
2,2025-02-15 08:30:00,34.64
3,2025-02-15 08:30:00,45.78
4,2025-02-15 08:30:00,88.87
5,2025-02-15 08:30:00,24.63
6,2025-02-15 08:30:00,54.94
7,2025-02-15 08:30:00,98.03
8,2025-02-15 08:30:00,67.3
9,2025-02-15 08:30:00,83.43
10,2025-02-15 08:30:00,76.24
11,2025-02-15 08:30:00,46.49
12,2025-02-15 08:30:00,84.41
13,2025-02-15 08:30:00,24.2
14,2025-02-15 08:30:00,58.0
15,2025-02-15 08:30:00,32.99
16,2025-02-15 08:30:00,54.2
17,2025-02-15 08:30:00,53.93
18,2025-02-15 08:30:00,87.66
19,2025-02-15 08:30:00,82.87
20,2025-02-15 08:30:00,60.92
1,2025-02-15 08:45:00,57.7
2,2025-02-15 08:45:00,33.83
3,2025-02-15 08:45:00,44.22
4,2025-02-15 08:45:00,87.32
5,2025-02-15 08:45:00,23.07
6,2025-02-15 08:45:00,53.93
7,2025-02-15 08:45:00,97.26
8,2025-02-15 08:45:00,65.8
9,2025-02-15 08:45:00,81.05
10,2025-02-15 08:45:00,74.89
11,2025-02-15 08:45:00,44.97
12,2025-02-15 08:45:00,82.39
13,2025-02-15 08:45:00,90.09
14,2025-02-15 08:45:00,55.91
15,2025-02-15 08:45:00,30.54
16,2025-02-15 08:45:00,52.96
17,2025-02-15 08:45:00,52.11
18,2025-02-15 08:45:00,86.86
19,2025-02-15 08:45:00,81.42
20,2025-02-15 08:45:00,59.6
1,2025-02-15 09:00:00,57.24
2,2025-02-15 09:00:00,31.29
3,2025-02-15 09:00:00,43.43
4,2025-02-15 09:00:00,86.08
5,2025-02-15 09:00:00,19.47
6,2025-02-15 09:00:00,53.06
7,2025-02-15 09:00:00,96.03
8,2025-02-15 09:00:00,65.11
9,2025-02-15 09:00:00,77.9
10,2025-02-15 09:00:00,73.14
11,2025-02-15 09:00:00,43.64
12,2025-02-15 09:00:00,81.37
13,2025-02-15 09:00:00,88.16
14,2025-02-15 09:00:00,54.16
15,2025-02-15 09:00:00,87.95
16,2025-02-15 09:00:00,51.94
17,2025-02-15 09:00:00,50.82
18,2025-02-15 09:00:00,84.17
19,2025-02-15 09:00:00,79.49
20,2025-02-15 09:00:00,56.3
1,2025-02-15 09:15:00,56.33
2,2025-02-15 09:15:00,30.3
3,2025-02-15 09:15:00,41.1
4,2025-02-15 09:15:00,84.69
5,2025-02-15 09:15:00,97.32
6,2025-02-15 09:15:00,52.6
7,2025-02-15 09:15:00,95.16
8,2025-02-15 09:15:00,62.92
9,2025-02-15 09:15:00,75.42
10,2025-02-15 09:15:00,70.19
11,2025-02-15 09:15:00,42.99
12,2025-02-15 09:15:00,79.22
13,2025-02-15 09:15:00,87.1
14,2025-02-15 09:15:00,51.87
15,2025-02-15 09:15:00,85.61
16,2025-02-15 09:15:00,51.42
17,2025-02-15 09:15:00,49.76
18,2025-02-15 09:15:00,81.94
19,2025-02-15 09:15:00,77.06
20,2025-02-15 09:15:00,54.1
1,2025-02-15 09:30:00,54.96
2,2025-02-15 09:30:00,28.76
3,2025-02-15 09:30:00,39.6
4,2025-02-15 09:30:00,83.42
5,2025-02-15 09:30:00,94.28
6,2025-02-15 09:30:00,51.57
7,2025-02-15 09:30:00,94.51
8,2025-02-15 09:30:00,61.57
9,2025-02-15 09:30:00,72.58
10,2025-02-15 09:30:00,67.8
11,2025-02-15 09:30:00,42.42
12,2025-02-15 09:30:00,78.17
13,2025-02-15 09:30:00,85.6
14,2025-02-15 09:30:00,50.65
15,2025-02-15 09:30:00,84.29
16,2025-02-15 09:30:00,50.64
17,2025-02-15 09:30:00,48.33
18,2025-02-15 09:30:00,79.92
19,2025-02-15 09:30:00,75.65
20,2025-02-15 09:30:00,51.19
1,2025-02-15 09:45:00,53.6
2,2025-02-15 09:45:00,27.76
3,2025-02-15 09:45:00,37.87
4,2025-02-15 09:45:00,82.43
5,2025-02-15 09:45:00,92.5
6,2025-02-15 09:45:00,50.63
7,2025-02-15 09:45:00,92.07
8,2025-02-15 09:45:00,60.32
9,2025-02-15 09:45:00,70.1
10,2025-02-15 09:45:00,64.58
11,2025-02-15 09:45:00,41.42
12,2025-02-15 09:45:00,76.61
13,2025-02-15 09:45:00,84.27
14,2025-02-15 09:45:00,48.05
15,2025-02-15 09:45:00,81.1
16,2025-02-15 09:45:00,48.91
17,2025-02-15 09:45:00,47.53
18,2025-02-15 09:45:00,78.11
19,2025-02-15 09:45:00,73.67
20,2025-02-15 09:45:00,49.7
1,2025-02-15 10:00:00,52.81
2,2025-02-15 10:00:00,27.01
3,2025-02-15 10:00:00,35.98
4,2025-02-15 10:00:00,79.14
5,2025-02-15 10:00:00,90.26
6,2025-02-15 10:00:00,49.33
7,2025-02-15 10:00:00,91.03
8,2025-02-15 10:00:00,58.0
9,2025-02-15 10:00:00,67.74
10,2025-02-15 10:00:00,63.47
11,2025-02-15 10:00:00,40.36
12,2025-02-15 10:00:00,75.45
13,2025-02-15 10:00:00,81.89
14,2025-02-15 10:00:00,46.56
15,2025-02-15 10:00:00,77.54
16,2025-02-15 10:00:00,47.93
17,2025-02-15 10:00:00,45.97
18,2025-02-15 10:00:00,77.01
19,2025-02-15 10:00:00,72.64
20,2025-02-15 10:00:00,46.65
1,2025-02-15 10:15:00,52.18
2,2025-02-15 10:15:00,26.49
3,2025-02-15 10:15:00,34.66
4,2025-02-15 10:15:00,76.51
5,2025-02-15 10:15:00,87.88
6,2025-02-15 10:15:00,48.8
7,2025-02-15 10:15:00,89.54
8,2025-02-15 10:15:00,55.49
9,2025-02-15 10:15:00,64.46
10,2025-02-15 10:15:00,61.5
11,2025-02-15 10:15:00,38.9
12,2025-02-15 10:15:00,73.53
13,2025-02-15 10:15:00,80.37
14,2025-02-15 10:15:00,44.11
15,2025-02-15 10:15:00,74.82
16,2025-02-15 10:15:00,47.16
17,2025-02-15 10:15:00,43.71
18,2025-02-15 10:15:00,75.14
19,2025-02-15 10:15:00,71.3
20,2025-02-15 10:15:00,44.62
1,2025-02-15 10:30:00,51.53
2,2025-02-15 10:30:00,25.68
3,2025-02-15 10:30:00,32.44
4,2025-02-15 10:30:00,75.43
5,2025-02-15 10:30:00,84.19
6,2025-02-15 10:30:00,47.8
7,2025-02-15 10:30:00,88.56
8,2025-02-15 10:30:00,53.83
9,2025-02-15 10:30:00,62.31
10,2025-02-15 10:30:00,58.8
11,2025-02-15 10:30:00,37.61
12,2025-02-15 10:30:00,71.5
13,2025-02-15 10:30:00,79.45
14,2025-02-15 10:30:00,41.34
15,2025-02-15 10:30:00,72.72
16,2025-02-15 10:30:00,45.85
17,2025-02-15 10:30:00,42.9
18,2025-02-15 10:30:00,74.14
19,2025-02-15 10:30:00,68.92
20,2025-02-15 10:30:00,42.55
1,2025-02-15 10:45:00,50.98
2,2025-02-15 10:45:00,23.56
3,2025-02-15 10:45:00,30.68
4,2025-02-15 10:45:00,72.43
5,2025-02-15 10:45:00,80.69
6,2025-02-15 10:45:00,46.49
7,2025-02-15 10:45:00,87.14
8,2025-02-15 10:45:00,52.16
9,2025-02-15 10:45:00,60.66
10,2025-02-15 10:45:00,56.91
11,2025-02-15 10:45:00,35.95
12,2025-02-15 10:45:00,69.09
13,2025-02-15 10:45:00,78.58
14,2025-02-15 10:45:00,38.42
15,2025-02-15 10:45:00,69.3
16,2025-02-15 10:45:00,43.88
17,2025-02-15 10:45:00,42.13
18,2025-02-15 10:45:00,73.46
19,2025-02-15 10:45:00,65.86
20,2025-02-15 10:45:00,41.53
1,2025-02-15 11:00:00,49.01
2,2025-02-15 11:00:00,22.91
3,2025-02-15 11:00:00,86.1
4,2025-02-15 11:00:00,69.95
5,2025-02-15 11:00:00,78.21
6,2025-02-15 11:00:00,45.46
7,2025-02-15 11:00:00,84.95
8,2025-02-15 11:00:00,49.73
9,2025-02-15 11:00:00,59.14
10,2025-02-15 11:00:00,54.66
11,2025-02-15 11:00:00,35.02
12,2025-02-15 11:00:00,68.03
13,2025-02-15 11:00:00,77.32
14,2025-02-15 11:00:00,37.46
15,2025-02-15 11:00:00,67.65
16,2025-02-15 11:00:00,42.23
17,2025-02-15 11:00:00,41.45
18,2025-02-15 11:00:00,70.75
19,2025-02-15 11:00:00,64.65
20,2025-02-15 11:00:00,40.44
1,2025-02-15 11:15:00,47.73
2,2025-02-15 11:15:00,92.69
3,2025-02-15 11:15:00,84.57
4,2025-02-15 11:15:00,67.82
5,2025-02-15 11:15:00,76.28
6,2025-02-15 11:15:00,43.94
7,2025-02-15 11:15:00,83.01
8,2025-02-15 11:15:00,47.68
9,2025-02-15 11:15:00,56.27
10,2025-02-15 11:15:00,52.18
11,2025-02-15 11:15:00,33.62
12,2025-02-15 11:15:00,66.81
13,2025-02-15 11:15:00,75.98
14,2025-02-15 11:15:00,36.2
15,2025-02-15 11:15:00,66.32
16,2025-02-15 11:15:00,40.51
17,2025-02-15 11:15:00,40.66
18,2025-02-15 11:15:00,69.69
19,2025-02-15 11:15:00,62.98
20,2025-02-15 11:15:00,38.34
1,2025-02-15 11:30:00,46.4
2,2025-02-15 11:30:00,91.47
3,2025-02-15 11:30:00,83.28
4,2025-02-15 11:30:00,66.8
5,2025-02-15 11:30:00,73.47
6,2025-02-15 11:30:00,43.28
7,2025-02-15 11:30:00,80.97
8,2025-02-15 11:30:00,45.77
9,2025-02-15 11:30:00,54.69
10,2025-02-15 11:30:00,50.09
11,2025-02-15 11:30:00,31.97
12,2025-02-15 11:30:00,65.07
13,2025-02-15 11:30:00,74.24
14,2025-02-15 11:30:00,35.03
15,2025-02-15 11:30:00,63.29
16,2025-02-15 11:30:00,38.62
17,2025-02-15 11:30:00,39.42
18,2025-02-15 11:30:00,68.05
19,2025-02-15 11:30:00,60.97
20,2025-02-15 11:30:00,36.84
1,2025-02-15 11:45:00,44.49
2,2025-02-15 11:45:00,89.93
3,2025-02-15 11:45:00,81.06
4,2025-02-15 11:45:00,65.45
5,2025-02-15 11:45:00,71.84
6,2025-02-15 11:45:00,41.51
7,2025-02-15 11:45:00,80.12
8,2025-02-15 11:45:00,43.44
9,2025-02-15 11:45:00,52.18
10,2025-02-15 11:45:00,47.31
11,2025-02-15 11:45:00,31.39
12,2025-02-15 11:45:00,63.33
13,2025-02-15 11:45:00,72.09
14,2025-02-15 11:45:00,33.91
15,2025-02-15 11:45:00,61.42
16,2025-02-15 11:45:00,37.06
17,2025-02-15 11:45:00,88.87
18,2025-02-15 11:45:00,67.21
19,2025-02-15 11:45:00,58.55
20,2025-02-15 11:45:00,33.23
1,2025-02-15 12:00:00,43.05
2,2025-02-15 12:00:00,89.11
3,2025-02-15 12:00:00,78.81
4,2025-02-15 12:00:00,62.51
5,2025-02-15 12:00:00,70.19
6,2025-02-15 12:00:00,40.77
7,2025-02-15 12:00:00,78.5
8,2025-02-15 12:00:00,40.98
9,2025-02-15 12:00:00,50.27
10,2025-02-15 12:00:00,45.63
11,2025-02-15 12:00:00,88.8
12,2025-02-15 12:00:00,61.86
13,2025-02-15 12:00:00,70.31
14,2025-02-15 12:00:00,31.36
15,2025-02-15 12:00:00,58.4
16,2025-02-15 12:00:00,35.48
17,2025-02-15 12:00:00,86.76
18,2025-02-15 12:00:00,65.39
19,2025-02-15 12:00:00,57.53
20,2025-02-15 12:00:00,30.38
1,2025-02-15 12:15:00,42.19
2,2025-02-15 12:15:00,88.04
3,2025-02-15 12:15:00,77.86
4,2025-02-15 12:15:00,60.96
5,2025-02-15 12:15:00,67.63
6,2025-02-15 12:15:00,39.26
7,2025-02-15 12:15:00,77.49
8,2025-02-15 12:15:00,38.98
9,2025-02-15 12:15:00,48.82
10,2025-02-15 12:15:00,43.51
11,2025-02-15 12:15:00,88.43
12,2025-02-15 12:15:00,60.2
13,2025-02-15 12:15:00,69.47
14,2025-02-15 12:15:00,28.56
15,2025-02-15 12:15:00,55.71
16,2025-02-15 12:15:00,33.97
17,2025-02-15 12:15:00,84.27
18,2025-02-15 12:15:00,63.03
19,2025-02-15 12:15:00,54.77
20,2025-02-15 12:15:00,28.45
1,2025-02-15 12:30:00,41.15
2,2025-02-15 12:30:00,87.24
3,2025-02-15 12:30:00,75.78
4,2025-02-15 12:30:00,58.5
5,2025-02-15 12:30:00,65.93
6,2025-02-15 12:30:00,38.57
7,2025-02-15 12:30:00,75.85
8,2025-02-15 12:30:00,36.81
9,2025-02-15 12:30:00,46.31
10,2025-02-15 12:30:00,41.44
11,2025-02-15 12:30:00,87.21
12,2025-02-15 12:30:00,58.99
13,2025-02-15 12:30:00,68.39
14,2025-02-15 12:30:00,26.71
15,2025-02-15 12:30:00,53.55
16,2025-02-15 12:30:00,92.49
17,2025-02-15 12:30:00,82.46
18,2025-02-15 12:30:00,61.04
19,2025-02-15 12:30:00,53.54
20,2025-02-15 12:30:00,92.56
1,2025-02-15 12:45:00,39.91
2,2025-02-15 12:45:00,85.35
3,2025-02-15 12:45:00,74.17
4,2025-02-15 12:45:00,56.87
5,2025-02-15 12:45:00,64.56
6,2025-02-15 12:45:00,36.78
7,2025-02-15 12:45:00,75.09
8,2025-02-15 12:45:00,33.78
9,2025-02-15 12:45:00,44.49
10,2025-02-15 12:45:00,39.57
11,2025-02-15 12:45:00,85.67
12,2025-02-15 12:45:00,57.62
13,2025-02-15 12:45:00,65.81
14,2025-02-15 12:45:00,23.93
15,2025-02-15 12:45:00,52.31
16,2025-02-15 12:45:00,91.54
17,2025-02-15 12:45:00,80.77
18,2025-02-15 12:45:00,59.28
19,2025-02-15 12:45:00,52.49
20,2025-02-15 12:45:00,91.22
1,2025-02-15 13:00:00,39.02
2,2025-02-15 13:00:00,84.71
3,2025-02-15 13:00:00,72.23
4,2025-02-15 13:00:00,54.89
5,2025-02-15 13:00:00,61.86
6,2025-02-15 13:00:00,34.82
7,2025-02-15 13:00:00,73.84
8,2025-02-15 13:00:00,31.31
9,2025-02-15 13:00:00,41.1
10,2025-02-15 13:00:00,37.46
11,2025-02-15 13:00:00,85.22
12,2025-02-15 13:00:00,55.43
13,2025-02-15 13:00:00,64.7
14,2025-02-15 13:00:00,22.47
15,2025-02-15 13:00:00,49.53
16,2025-02-15 13:00:00,89.64
17,2025-02-15 13:00:00,79.02
18,2025-02-15 13:00:00,57.66
19,2025-02-15 13:00:00,50.95
20,2025-02-15 13:00:00,89.54
1,2025-02-15 13:15:00,37.17
2,2025-02-15 13:15:00,82.71
3,2025-02-15 13:15:00,70.57
4,2025-02-15 13:15:00,52.98
5,2025-02-15 13:15:00,60.19
6,2025-02-15 13:15:00,33.78
7,2025-02-15 13:15:00,72.7
8,2025-02-15 13:15:00,29.01
9,2025-02-15 13:15:00,38.63
10,2025-02-15 13:15:00,35.56
11,2025-02-15 13:15:00,84.66
12,2025-02-15 13:15:00,54.45
13,2025-02-15 13:15:00,63.38
14,2025-02-15 13:15:00,21.51
15,2025-02-15 13:15:00,47.56
16,2025-02-15 13:15:00,88.58
17,2025-02-15 13:15:00,77.58
18,2025-02-15 13:15:00,55.99
19,2025-02-15 13:15:00,49.57
20,2025-02-15 13:15:00,87.64
1,2025-02-15 13:30:00,35.72
2,2025-02-15 13:30:00,81.48
3,2025-02-15 13:30:00,69.59
4,2025-02-15 13:30:00,50.1
5,2025-02-15 13:30:00,57.15
6,2025-02-15 13:30:00,32.92
7,2025-02-15 13:30:00,71.3
8,2025-02-15 13:30:00,27.51
9,2025-02-15 13:30:00,37.57
10,2025-02-15 13:30:00,34.12
11,2025-02-15 13:30:00,82.89
12,2025-02-15 13:30:00,53.23
13,2025-02-15 13:30:00,62.37
14,2025-02-15 13:30:00,19.21
15,2025-02-15 13:30:00,46.17
16,2025-02-15 13:30:00,86.78
17,2025-02-15 13:30:00,75.41
18,2025-02-15 13:30:00,54.41
19,2025-02-15 13:30:00,46.75
20,2025-02-15 13:30:00,85.65
1,2025-02-15 13:45:00,34.69
2,2025-02-15 13:45:00,80.54
3,2025-02-15 13:45:00,67.6
4,2025-02-15 13:45:00,47.8
5,2025-02-15 13:45:00,55.89
6,2025-02-15 13:45:00,31.39
7,2025-02-15 13:45:00,69.14
8,2025-02-15 13:45:00,25.42
9,2025-02-15 13:45:00,35.98
10,2025-02-15 13:45:00,32.15
11,2025-02-15 13:45:00,81.48
12,2025-02-15 13:45:00,52.59
13,2025-02-15 13:45:00,60.01
14,2025-02-15 13:45:00,91.12
15,2025-02-15 13:45:00,44.83
16,2025-02-15 13:45:00,85.39
